Transaction_ID,Payment,Order_Date,Payment_Method
POS85948,550,14-01-2025,WeChat Pay
POS85949,144,16-05-2024,Alipay
POS85950,533,07-08-2025,Alipay
POS85951,38,23-01-2025,WeChat Pay
POS85952,1166,05-07-2025,Alipay
POS85953,907,02-05-2025,Credit Card
POS85954,1575,29-08-2025,Credit Card
POS85955,47,06-09-2024,WeChat Pay
POS85956,519,06-01-2025,WeChat Pay
POS85957,817,20-03-2024,Credit Card
POS85958,1440,05-06-2025,Cash
POS85959,257,20-04-2024,Alipay
POS85960,1615,01-08-2025,Alipay
POS85961,1237,10-05-2025,Alipay
POS85962,1249,09-10-2025,Credit Card
POS85963,572,07-06-2025,Alipay
POS85964,1267,10-01-2024,Alipay
POS85965,1033,22-06-2025,Alipay
POS85966,2648,27-03-2024,WeChat Pay
POS85967,1153,26-09-2025,Credit Card
POS85968,1915,27-01-2024,Cash
POS85969,2365,23-05-2024,WeChat Pay
POS85970,552,28-07-2025,Alipay
POS85971,698,22-11-2025,Alipay
POS85972,2571,11-02-2024,Alipay
POS85973,2899,21-04-2025,Credit Card
POS85974,1470,06-09-2025,Credit Card
POS85975,229,10-02-2025,Credit Card
POS85976,2716,30-04-2025,Credit Card
POS85977,852,26-04-2025,WeChat Pay
POS85978,516,23-07-2025,WeChat Pay
POS85979,44,31-03-2024,Alipay
POS85980,664,12-02-2024,WeChat Pay
POS85981,1320,08-08-2025,Cash
POS85982,1256,28-03-2024,Alipay
POS85983,1471,11-04-2024,Alipay
POS85984,316,26-03-2024,WeChat Pay
POS85985,182,11-05-2024,Alipay
POS85986,2600,07-01-2024,Alipay
POS85987,615,07-12-2025,WeChat Pay
POS85988,1573,03-02-2025,Credit Card
POS85989,704,16-05-2024,Alipay
POS85990,295,12-07-2024,WeChat Pay
POS85991,869,12-07-2024,Alipay
POS85992,285,15-12-2024,Credit Card
POS85993,2663,15-12-2024,Alipay
POS85994,230,24-06-2024,WeChat Pay
POS85995,1830,01-01-2024,WeChat Pay
POS85996,83,25-06-2024,Credit Card
POS85997,774,29-11-2025,Alipay
POS85998,2848,14-08-2025,Credit Card
POS85999,376,15-08-2025,WeChat Pay
POS86000,565,27-07-2024,Cash
POS86001,2382,10-11-2025,Cash
POS86002,2567,22-10-2025,Alipay
POS86003,2463,09-07-2024,Credit Card
POS86004,1712,07-02-2025,Alipay
POS86005,1366,20-11-2024,Alipay
POS86006,2630,31-01-2025,Cash
POS86007,1386,07-07-2025,Alipay
POS86008,773,17-07-2025,Cash
POS86009,1322,07-06-2024,Credit Card
POS86010,2784,25-01-2024,Credit Card
POS86011,2958,07-06-2025,Cash
POS86012,626,22-07-2025,Alipay
POS86013,371,04-10-2025,WeChat Pay
POS86014,2259,31-07-2024,Alipay
POS86015,407,31-01-2024,WeChat Pay
POS86016,1950,16-10-2024,Credit Card
POS86017,836,25-08-2025,Cash
POS86018,690,19-09-2025,WeChat Pay
POS86019,2740,25-10-2025,WeChat Pay
POS86020,116,23-04-2025,WeChat Pay
POS86021,2765,16-03-2024,Credit Card
POS86022,1926,30-07-2025,Credit Card
POS86023,2568,13-06-2025,Cash
POS86024,1889,02-08-2025,Credit Card
POS86025,138,07-08-2024,WeChat Pay
POS86026,2909,04-08-2025,Credit Card
POS86027,2700,30-09-2025,WeChat Pay
POS86028,1139,29-08-2025,Alipay
POS86029,465,15-01-2025,Credit Card
POS86030,1732,20-05-2025,WeChat Pay
POS86031,1068,06-08-2024,WeChat Pay
POS86032,401,10-08-2025,Credit Card
POS86033,2322,01-05-2025,Cash
POS86034,1818,02-10-2025,WeChat Pay
POS86035,2448,25-10-2025,Credit Card
POS86036,2563,10-10-2025,Cash
POS86037,191,05-12-2024,Credit Card
POS86038,2561,26-09-2025,Cash
POS86039,2778,27-10-2025,WeChat Pay
POS86040,2053,31-12-2025,WeChat Pay
POS86041,2574,26-03-2025,Cash
POS86042,2242,15-11-2024,WeChat Pay
POS86043,2199,17-10-2025,WeChat Pay
POS86044,2256,08-02-2024,WeChat Pay
POS86045,507,22-07-2024,Alipay
POS86046,615,24-06-2025,WeChat Pay
POS86047,403,28-08-2024,Alipay
POS86048,581,18-10-2024,WeChat Pay
POS86049,2916,30-06-2024,Cash
POS86050,957,15-09-2024,Cash
POS86051,2537,09-07-2025,Cash
POS86052,29,15-06-2024,Cash
POS86053,615,16-11-2025,Credit Card
POS86054,2289,03-05-2025,WeChat Pay
POS86055,1135,18-08-2025,Cash
POS86056,2598,09-10-2024,Alipay
POS86057,125,25-04-2024,Credit Card
POS86058,2845,04-12-2024,WeChat Pay
POS86059,527,25-02-2024,WeChat Pay
POS86060,2415,22-11-2025,Cash
POS86061,424,25-08-2025,Cash
POS86062,1062,25-05-2024,Cash
POS86063,1822,27-06-2024,Credit Card
POS86064,74,09-06-2024,Alipay
POS86065,560,11-02-2024,Cash
POS86066,360,22-06-2025,Cash
POS86067,2520,03-06-2024,Cash
POS86068,503,25-05-2024,Credit Card
POS86069,1651,21-07-2025,WeChat Pay
POS86070,1975,19-05-2025,Cash
POS86071,1524,12-08-2024,Alipay
POS86072,373,28-05-2025,Credit Card
POS86073,1975,06-03-2024,WeChat Pay
POS86074,2097,08-02-2025,Credit Card
POS86075,1436,25-07-2024,Credit Card
POS86076,710,27-05-2025,Credit Card
POS86077,419,16-07-2024,Cash
POS86078,2243,20-03-2025,WeChat Pay
POS86079,292,06-04-2025,WeChat Pay
POS86080,653,12-08-2024,Cash
POS86081,227,17-09-2025,Alipay
POS86082,1387,18-10-2024,Alipay
POS86083,536,30-04-2025,Credit Card
POS86084,638,04-07-2025,Credit Card
POS86085,2604,22-09-2025,Cash
POS86086,2848,07-07-2025,Alipay
POS86087,1244,11-11-2024,Alipay
POS86088,756,20-10-2025,Alipay
POS86089,1968,22-11-2024,Credit Card
POS86090,2861,14-11-2025,Alipay
POS86091,1172,04-07-2025,Credit Card
POS86092,1096,08-07-2024,Alipay
POS86093,1796,06-08-2024,WeChat Pay
POS86094,262,24-12-2025,Cash
POS86095,2239,13-08-2024,Credit Card
POS86096,685,08-09-2024,WeChat Pay
POS86097,74,22-09-2025,Credit Card
POS86098,500,06-10-2025,WeChat Pay
POS86099,2277,17-10-2025,Credit Card
POS86100,977,11-12-2024,WeChat Pay
POS86101,2758,28-11-2025,Cash
POS86102,1382,10-01-2024,Cash
POS86103,1174,19-10-2024,Cash
POS86104,2921,26-02-2024,WeChat Pay
POS86105,1839,09-12-2025,Alipay
POS86106,2366,24-05-2025,Credit Card
POS86107,1651,10-11-2025,WeChat Pay
POS86108,1307,20-11-2024,Cash
POS86109,1835,24-02-2025,Cash
POS86110,870,26-01-2025,Credit Card
POS86111,1676,03-12-2024,Credit Card
POS86112,1460,10-03-2025,Alipay
POS86113,922,15-03-2025,Alipay
POS86114,140,25-04-2025,Credit Card
POS86115,1331,13-06-2025,Credit Card
POS86116,2557,28-08-2025,WeChat Pay
POS86117,1343,20-04-2025,Cash
POS86118,692,21-05-2024,WeChat Pay
POS86119,1231,21-02-2025,Alipay
POS86120,832,01-08-2024,Credit Card
POS86121,2691,09-04-2024,WeChat Pay
POS86122,1859,29-07-2024,Cash
POS86123,915,03-08-2025,Credit Card
POS86124,2794,04-12-2024,Alipay
POS86125,405,03-10-2024,Cash
POS86126,2573,17-08-2024,Cash
POS86127,230,07-01-2025,WeChat Pay
POS86128,532,22-05-2024,Credit Card
POS86129,2465,21-02-2024,WeChat Pay
POS86130,889,10-05-2024,Alipay
POS86131,1311,28-01-2024,Credit Card
POS86132,173,19-11-2025,WeChat Pay
POS86133,1938,10-09-2024,Credit Card
POS86134,2219,17-02-2025,Alipay
POS86135,1962,19-11-2025,Credit Card
POS86136,1406,10-03-2025,Cash
POS86137,1225,11-06-2025,WeChat Pay
POS86138,950,07-06-2025,Credit Card
POS86139,1433,25-08-2024,Credit Card
POS86140,2951,14-07-2025,Credit Card
POS86141,2301,16-03-2025,Cash
POS86142,1042,15-12-2024,WeChat Pay
POS86143,316,04-06-2024,Cash
POS86144,176,17-03-2024,Alipay
POS86145,1347,01-04-2025,WeChat Pay
POS86146,2479,13-06-2024,Alipay
POS86147,156,29-06-2024,Credit Card
POS86148,2926,16-02-2025,Cash
POS86149,1974,07-06-2024,WeChat Pay
POS86150,253,20-05-2025,Alipay
POS86151,2931,24-07-2025,Cash
POS86152,2937,04-05-2025,Alipay
POS86153,534,19-05-2025,Cash
POS86154,2904,30-04-2025,Alipay
POS86155,121,15-12-2024,WeChat Pay
POS86156,1536,30-04-2025,Alipay
POS86157,2994,23-07-2025,WeChat Pay
POS86158,2681,11-01-2025,Cash
POS86159,1576,14-10-2025,WeChat Pay
POS86160,1412,10-07-2025,Cash
POS86161,852,31-07-2025,Alipay
POS86162,1355,24-12-2024,Alipay
POS86163,1346,18-02-2024,Alipay
POS86164,1429,12-07-2025,Alipay
POS86165,2291,06-10-2024,Cash
POS86166,238,16-01-2024,WeChat Pay
POS86167,914,10-01-2024,WeChat Pay
POS86168,1494,10-10-2024,Cash
POS86169,196,02-11-2025,WeChat Pay
POS86170,2567,05-10-2025,Cash
POS86171,578,31-01-2024,Credit Card
POS86172,2098,22-04-2025,Alipay
POS86173,1369,27-10-2024,Cash
POS86174,779,13-11-2024,Credit Card
POS86175,2857,08-07-2024,Alipay
POS86176,289,11-12-2025,Alipay
POS86177,2915,20-09-2025,Alipay
POS86178,277,30-11-2025,WeChat Pay
POS86179,1330,20-07-2025,Credit Card
POS86180,1130,13-05-2024,Alipay
POS86181,2408,20-05-2024,WeChat Pay
POS86182,1029,01-08-2024,Credit Card
POS86183,154,11-03-2024,Credit Card
POS86184,2329,13-11-2024,Cash
POS86185,2115,15-07-2025,Alipay
POS86186,994,17-06-2024,Cash
POS86187,611,02-10-2024,Cash
POS86188,2176,02-07-2024,WeChat Pay
POS86189,406,13-02-2025,Alipay
POS86190,352,08-01-2024,Credit Card
POS86191,1741,15-10-2024,Alipay
POS86192,563,26-09-2025,Cash
POS86193,664,16-12-2025,WeChat Pay
POS86194,1481,06-07-2025,Credit Card
POS86195,2134,17-09-2025,Alipay
POS86196,2549,09-08-2024,WeChat Pay
POS86197,639,14-01-2024,Alipay
POS86198,2202,12-10-2024,Credit Card
POS86199,2756,20-01-2025,Cash
POS86200,2811,02-11-2024,Credit Card
POS86201,1483,10-01-2025,Cash
POS86202,188,01-11-2024,Cash
POS86203,1561,07-02-2024,WeChat Pay
POS86204,2597,25-06-2025,Cash
POS86205,1014,08-09-2025,Cash
POS86206,564,02-11-2025,WeChat Pay
POS86207,1893,16-02-2024,Credit Card
POS86208,2354,18-06-2025,Alipay
POS86209,136,11-03-2025,Alipay
POS86210,45,24-07-2025,WeChat Pay
POS86211,2710,02-04-2024,Credit Card
POS86212,2284,01-02-2025,Credit Card
POS86213,134,11-10-2024,WeChat Pay
POS86214,1219,14-05-2025,Credit Card
POS86215,1774,20-08-2025,Credit Card
POS86216,945,29-04-2025,WeChat Pay
POS86217,652,16-04-2025,Credit Card
POS86218,1244,30-01-2025,WeChat Pay
POS86219,2933,23-06-2025,Cash
POS86220,2847,31-01-2024,Credit Card
POS86221,1945,27-09-2025,Cash
POS86222,2067,09-08-2024,Cash
POS86223,360,18-12-2024,Credit Card
POS86224,29,28-12-2024,Alipay
POS86225,2431,09-08-2025,WeChat Pay
POS86226,1972,02-03-2025,Cash
POS86227,1550,02-05-2025,Credit Card
POS86228,1987,20-08-2024,Cash
POS86229,2341,05-03-2025,WeChat Pay
POS86230,457,11-12-2024,Cash
POS86231,170,18-02-2025,Credit Card
POS86232,708,13-02-2025,WeChat Pay
POS86233,455,01-01-2024,Alipay
POS86234,444,03-01-2025,Credit Card
POS86235,1964,22-09-2025,Credit Card
POS86236,72,31-07-2024,WeChat Pay
POS86237,1536,21-07-2025,WeChat Pay
POS86238,795,06-05-2025,Cash
POS86239,2374,22-12-2025,WeChat Pay
POS86240,2802,20-02-2025,Credit Card
POS86241,2946,05-11-2025,WeChat Pay
POS86242,1363,19-10-2025,Credit Card
POS86243,2890,05-03-2024,WeChat Pay
POS86244,2368,12-02-2024,Cash
POS86245,701,13-10-2025,WeChat Pay
POS86246,1983,03-08-2024,Alipay
POS86247,1127,17-09-2025,WeChat Pay
POS86248,432,06-04-2025,Cash
POS86249,2385,01-04-2025,WeChat Pay
POS86250,493,01-03-2024,Credit Card
POS86251,503,07-03-2025,Alipay
POS86252,497,15-09-2024,Alipay
POS86253,504,26-02-2024,Cash
POS86254,1591,11-09-2024,Credit Card
POS86255,2678,05-10-2024,WeChat Pay
POS86256,1615,01-03-2025,Cash
POS86257,369,03-10-2025,Cash
POS86258,1130,23-11-2024,WeChat Pay
POS86259,2927,08-02-2024,Alipay
POS86260,1140,29-03-2024,Credit Card
POS86261,2342,19-06-2024,Cash
POS86262,1121,15-04-2025,Cash
POS86263,1001,23-10-2024,Cash
POS86264,828,14-02-2024,Cash
POS86265,2658,27-10-2025,WeChat Pay
POS86266,2076,16-08-2025,Cash
POS86267,916,30-11-2024,Cash
POS86268,453,24-09-2024,Credit Card
POS86269,2485,29-03-2024,WeChat Pay
POS86270,875,23-04-2025,WeChat Pay
POS86271,1067,19-11-2025,Credit Card
POS86272,331,12-05-2024,Alipay
POS86273,1014,06-02-2025,Alipay
POS86274,1041,11-04-2024,Alipay
POS86275,1448,26-10-2025,Alipay
POS86276,2464,09-05-2024,WeChat Pay
POS86277,2640,02-02-2024,WeChat Pay
POS86278,2703,31-07-2025,Alipay
POS86279,2074,15-11-2024,Alipay
POS86280,2401,04-12-2024,WeChat Pay
POS86281,1546,08-08-2024,Credit Card
POS86282,646,22-03-2025,Alipay
POS86283,1519,05-04-2024,Credit Card
POS86284,1561,08-04-2024,Credit Card
POS86285,2858,18-12-2024,Credit Card
POS86286,2679,26-02-2024,WeChat Pay
POS86287,764,25-11-2024,Cash
POS86288,2675,04-12-2025,Alipay
POS86289,2756,19-02-2024,WeChat Pay
POS86290,1996,03-07-2025,Cash
POS86291,1224,11-12-2025,Alipay
POS86292,1483,27-06-2024,Credit Card
POS86293,297,13-07-2025,Alipay
POS86294,847,08-03-2025,Credit Card
POS86295,2916,23-07-2025,Cash
POS86296,1896,26-02-2025,Cash
POS86297,271,06-09-2024,Credit Card
POS86298,2198,03-02-2024,WeChat Pay
POS86299,783,19-06-2025,WeChat Pay
POS86300,2540,02-09-2025,Cash
POS86301,830,06-11-2025,Cash
POS86302,1325,07-09-2025,Alipay
POS86303,1594,01-03-2024,WeChat Pay
POS86304,695,22-02-2024,Credit Card
POS86305,950,07-10-2025,WeChat Pay
POS86306,1317,14-01-2024,Cash
POS86307,835,01-09-2025,Cash
POS86308,2805,24-05-2024,Credit Card
POS86309,2250,02-08-2024,WeChat Pay
POS86310,541,12-03-2025,WeChat Pay
POS86311,831,17-06-2024,WeChat Pay
POS86312,1772,16-08-2025,Cash
POS86313,1528,18-06-2025,Credit Card
POS86314,2529,29-12-2024,Cash
POS86315,2828,15-05-2025,WeChat Pay
POS86316,371,14-12-2025,Alipay
POS86317,2797,03-02-2025,Credit Card
POS86318,2046,19-11-2025,Cash
POS86319,2694,03-12-2025,Cash
POS86320,2921,30-05-2024,WeChat Pay
POS86321,138,04-01-2025,Credit Card
POS86322,1089,28-02-2025,Credit Card
POS86323,1564,14-12-2025,Cash
POS86324,171,06-01-2025,WeChat Pay
POS86325,67,29-03-2024,Credit Card
POS86326,871,08-05-2025,WeChat Pay
POS86327,514,06-10-2024,WeChat Pay
POS86328,2554,08-07-2024,Cash
POS86329,1419,19-03-2024,Credit Card
POS86330,1698,29-01-2024,Cash
POS86331,1125,03-03-2024,WeChat Pay
POS86332,166,26-08-2025,WeChat Pay
POS86333,1220,19-01-2024,Cash
POS86334,1683,04-03-2024,Cash
POS86335,2353,23-01-2025,WeChat Pay
POS86336,1849,20-10-2025,Cash
POS86337,2586,29-09-2025,WeChat Pay
POS86338,985,26-05-2025,Alipay
POS86339,2502,02-05-2025,Cash
POS86340,1784,24-03-2025,Cash
POS86341,412,07-04-2024,Cash
POS86342,2599,24-08-2025,Alipay
POS86343,1727,15-10-2024,Alipay
POS86344,1014,17-09-2025,Alipay
POS86345,2782,13-06-2024,Cash
POS86346,1486,29-08-2024,Alipay
POS86347,589,21-03-2024,Alipay
POS86348,2918,21-02-2024,Cash
POS86349,862,21-09-2025,Alipay
POS86350,2056,25-10-2024,Credit Card
POS86351,781,16-11-2025,Cash
POS86352,663,17-06-2024,WeChat Pay
POS86353,2133,21-09-2025,WeChat Pay
POS86354,1910,28-10-2024,Cash
POS86355,1359,22-05-2024,Credit Card
POS86356,2341,27-04-2025,Cash
POS86357,1986,07-10-2024,WeChat Pay
POS86358,1818,10-01-2025,Alipay
POS86359,2307,24-03-2025,Alipay
POS86360,1498,10-05-2025,Cash
POS86361,2242,20-02-2025,WeChat Pay
POS86362,94,03-12-2024,Alipay
POS86363,2185,16-06-2024,WeChat Pay
POS86364,989,30-04-2025,Alipay
POS86365,542,01-01-2025,Credit Card
POS86366,2638,09-06-2025,Cash
POS86367,1783,12-12-2024,Alipay
POS86368,62,07-04-2025,Credit Card
POS86369,2101,07-01-2024,Cash
POS86370,2479,05-12-2025,WeChat Pay
POS86371,700,25-05-2025,Alipay
POS86372,2158,29-12-2024,Cash
POS86373,1008,09-11-2025,Alipay
POS86374,2770,23-09-2024,Alipay
POS86375,2312,23-12-2024,Credit Card
POS86376,2983,11-05-2025,Alipay
POS86377,310,06-06-2025,Cash
POS86378,763,20-05-2024,WeChat Pay
POS86379,2088,27-07-2024,WeChat Pay
POS86380,927,23-03-2025,Credit Card
POS86381,2623,14-08-2024,Cash
POS86382,518,29-08-2024,Cash
POS86383,627,08-08-2025,WeChat Pay
POS86384,100,12-02-2024,WeChat Pay
POS86385,2885,01-04-2024,Cash
POS86386,1264,01-03-2024,WeChat Pay
POS86387,474,03-05-2025,WeChat Pay
POS86388,1173,12-03-2025,Cash
POS86389,210,06-06-2024,Credit Card
POS86390,1985,29-10-2024,WeChat Pay
POS86391,2168,16-05-2025,Credit Card
POS86392,168,18-12-2025,Credit Card
POS86393,2041,03-07-2024,Credit Card
POS86394,1204,19-03-2024,WeChat Pay
POS86395,1649,14-04-2024,Cash
POS86396,145,22-05-2025,Cash
POS86397,2396,11-11-2024,Cash
POS86398,2560,13-02-2024,WeChat Pay
POS86399,528,30-08-2025,WeChat Pay
POS86400,2106,16-07-2025,Cash
POS86401,2242,27-01-2024,Credit Card
POS86402,1056,25-08-2024,Cash
POS86403,2350,23-11-2024,Cash
POS86404,978,22-12-2025,WeChat Pay
POS86405,2610,25-09-2024,Alipay
POS86406,2631,26-09-2024,WeChat Pay
POS86407,2063,21-02-2024,Alipay
POS86408,2281,04-12-2025,Credit Card
POS86409,907,05-11-2025,Cash
POS86410,2650,10-03-2025,Alipay
POS86411,643,26-09-2024,Alipay
POS86412,1781,17-06-2024,Alipay
POS86413,2319,09-04-2025,Credit Card
POS86414,2777,29-10-2025,Credit Card
POS86415,2155,02-03-2024,Alipay
POS86416,2230,11-08-2025,Cash
POS86417,2042,11-03-2025,Credit Card
POS86418,795,01-05-2024,Cash
POS86419,2698,08-08-2024,Alipay
POS86420,1898,22-08-2024,Credit Card
POS86421,1687,17-04-2025,Alipay
POS86422,422,21-04-2024,Credit Card
POS86423,117,16-10-2024,Cash
POS86424,416,28-09-2024,Alipay
POS86425,284,30-11-2025,Credit Card
POS86426,2712,17-02-2024,Credit Card
POS86427,1719,02-04-2024,Credit Card
POS86428,2606,20-03-2025,WeChat Pay
POS86429,1505,16-06-2024,WeChat Pay
POS86430,1427,02-11-2024,Cash
POS86431,2052,21-11-2025,Credit Card
POS86432,1644,27-08-2024,Cash
POS86433,1097,21-04-2024,WeChat Pay
POS86434,444,13-06-2024,Cash
POS86435,281,16-09-2024,Cash
POS86436,444,28-05-2024,WeChat Pay
POS86437,1113,28-11-2024,Credit Card
POS86438,1527,15-07-2025,WeChat Pay
POS86439,1370,05-09-2024,Cash
POS86440,1394,26-11-2024,Alipay
POS86441,2249,22-05-2025,Credit Card
POS86442,782,12-03-2025,Credit Card
POS86443,857,23-07-2025,Credit Card
POS86444,1174,01-07-2025,Alipay
POS86445,1631,09-08-2024,Credit Card
POS86446,1578,05-03-2025,Alipay
POS86447,601,09-08-2025,Cash
POS86448,1711,20-10-2025,Credit Card
POS86449,693,19-12-2025,Cash
POS86450,1041,07-12-2024,Alipay
POS86451,1380,03-09-2025,Cash
POS86452,2336,03-03-2025,Cash
POS86453,1095,16-02-2025,Alipay
POS86454,1340,30-12-2024,Alipay
POS86455,111,01-01-2025,Cash
POS86456,2905,02-10-2024,Alipay
POS86457,1493,15-07-2025,Credit Card
POS86458,609,16-10-2025,Cash
POS86459,320,01-02-2024,Cash
POS86460,2087,10-05-2025,Credit Card
POS86461,1639,28-03-2025,Alipay
POS86462,1893,25-04-2024,Cash
POS86463,2529,31-05-2025,Credit Card
POS86464,1377,28-04-2025,Credit Card
POS86465,1439,21-09-2024,Credit Card
POS86466,901,29-07-2024,Credit Card
POS86467,1691,16-10-2024,Alipay
POS86468,2299,31-03-2025,Alipay
POS86469,2608,03-04-2025,Alipay
POS86470,1619,10-06-2025,Credit Card
POS86471,616,25-03-2024,Credit Card
POS86472,71,13-06-2025,Cash
POS86473,1574,24-03-2024,WeChat Pay
POS86474,848,09-06-2025,Alipay
POS86475,1083,29-03-2024,Alipay
POS86476,302,16-10-2024,Credit Card
POS86477,1341,31-01-2025,Cash
POS86478,2180,11-01-2024,Credit Card
POS86479,1266,09-02-2024,Credit Card
POS86480,1551,10-12-2025,WeChat Pay
POS86481,1998,21-09-2025,Credit Card
POS86482,937,13-11-2025,Credit Card
POS86483,1987,20-11-2024,Cash
POS86484,2238,16-11-2024,WeChat Pay
POS86485,1516,07-03-2024,Alipay
POS86486,2771,17-10-2025,Credit Card
POS86487,2823,21-08-2024,Alipay
POS86488,2073,27-12-2025,Alipay
POS86489,170,28-10-2024,Credit Card
POS86490,786,20-11-2025,Alipay
POS86491,428,26-09-2024,Alipay
POS86492,2714,27-08-2024,WeChat Pay
POS86493,2764,14-09-2025,Cash
POS86494,2763,04-02-2024,WeChat Pay
POS86495,877,28-04-2025,WeChat Pay
POS86496,2102,23-10-2025,Credit Card
POS86497,1176,23-12-2024,Credit Card
POS86498,1021,07-03-2025,Cash
POS86499,1887,29-07-2025,Alipay
POS86500,619,31-03-2024,Cash
POS86501,2489,22-12-2024,Credit Card
POS86502,843,17-01-2024,Credit Card
POS86503,2717,07-10-2024,Credit Card
POS86504,115,24-12-2024,Credit Card
POS86505,545,20-07-2025,Cash
POS86506,1338,11-04-2025,Cash
POS86507,296,03-07-2024,Cash
POS86508,728,31-03-2024,Alipay
POS86509,2508,19-06-2025,Cash
POS86510,2771,11-09-2024,WeChat Pay
POS86511,2863,06-01-2025,Alipay
POS86512,2912,05-09-2025,Credit Card
POS86513,576,26-11-2025,Cash
POS86514,2563,03-09-2024,WeChat Pay
POS86515,595,08-01-2024,Credit Card
POS86516,2893,05-05-2025,Cash
POS86517,1850,16-02-2024,WeChat Pay
POS86518,507,20-04-2025,WeChat Pay
POS86519,234,11-01-2025,Alipay
POS86520,2464,18-10-2025,Credit Card
POS86521,1814,22-06-2024,Credit Card
POS86522,915,22-08-2024,Alipay
POS86523,1203,17-03-2025,WeChat Pay
POS86524,2670,28-04-2024,Credit Card
POS86525,1292,28-07-2024,WeChat Pay
POS86526,1647,07-12-2025,Alipay
POS86527,1892,21-09-2024,Credit Card
POS86528,575,15-11-2024,Alipay
POS86529,2377,17-01-2025,WeChat Pay
POS86530,2933,13-11-2024,Cash
POS86531,755,18-07-2025,Cash
POS86532,545,22-12-2025,WeChat Pay
POS86533,929,16-01-2025,WeChat Pay
POS86534,2860,10-11-2024,Cash
POS86535,195,16-06-2024,Cash
POS86536,2875,13-04-2025,Cash
POS86537,2920,31-08-2025,Alipay
POS86538,225,12-04-2024,WeChat Pay
POS86539,2659,15-12-2024,Credit Card
POS86540,546,19-10-2025,Credit Card
POS86541,2893,18-11-2025,Alipay
POS86542,344,28-07-2025,WeChat Pay
POS86543,2530,16-05-2025,WeChat Pay
POS86544,1820,09-09-2024,Cash
POS86545,2948,06-05-2024,Cash
POS86546,2376,28-02-2024,Cash
POS86547,1750,16-04-2024,Cash
POS86548,1065,04-07-2025,WeChat Pay
POS86549,710,21-05-2024,Alipay
POS86550,2112,20-02-2025,Credit Card
POS86551,1238,01-08-2024,WeChat Pay
POS86552,822,21-10-2025,Credit Card
POS86553,439,17-07-2024,WeChat Pay
POS86554,1763,16-06-2024,Credit Card
POS86555,2813,06-05-2024,WeChat Pay
POS86556,1167,09-01-2025,Cash
POS86557,1176,18-07-2025,Cash
POS86558,2324,08-12-2024,WeChat Pay
POS86559,2250,07-07-2024,Credit Card
POS86560,1155,02-05-2024,WeChat Pay
POS86561,2135,03-11-2025,Cash
POS86562,347,10-08-2025,Alipay
POS86563,2508,09-07-2024,Alipay
POS86564,739,21-01-2024,Cash
POS86565,1730,19-06-2024,WeChat Pay
POS86566,1654,26-01-2025,Cash
POS86567,2559,14-04-2024,Alipay
POS86568,2959,25-06-2025,Credit Card
POS86569,153,03-01-2025,WeChat Pay
POS86570,2048,23-03-2024,Alipay
POS86571,1635,26-06-2024,WeChat Pay
POS86572,732,25-08-2025,Credit Card
POS86573,2115,16-06-2024,Credit Card
POS86574,1469,25-07-2024,Credit Card
POS86575,1924,15-10-2024,WeChat Pay
POS86576,875,22-06-2024,Credit Card
POS86577,211,26-02-2025,Alipay
POS86578,2814,28-05-2025,WeChat Pay
POS86579,1967,21-07-2024,Credit Card
POS86580,2896,19-06-2024,Cash
POS86581,503,27-08-2025,Cash
POS86582,91,04-09-2024,Alipay
POS86583,2026,04-01-2025,Credit Card
POS86584,2955,01-06-2024,Credit Card
POS86585,566,14-12-2024,Credit Card
POS86586,2003,05-03-2025,Alipay
POS86587,665,16-12-2024,WeChat Pay
POS86588,260,29-10-2025,Credit Card
POS86589,927,23-01-2025,Credit Card
POS86590,1097,01-10-2024,Cash
POS86591,1950,17-07-2024,Credit Card
POS86592,1573,05-10-2024,Alipay
POS86593,941,29-07-2025,Cash
POS86594,122,28-07-2024,Credit Card
POS86595,2507,15-02-2025,Cash
POS86596,494,16-12-2024,Credit Card
POS86597,33,01-11-2025,WeChat Pay
POS86598,1386,15-10-2024,Alipay
POS86599,2361,05-07-2024,WeChat Pay
POS86600,1918,14-12-2024,Credit Card
POS86601,2219,05-08-2025,WeChat Pay
POS86602,170,09-08-2025,Alipay
POS86603,2338,22-06-2024,Cash
POS86604,2131,09-01-2024,Alipay
POS86605,278,28-07-2024,Credit Card
POS86606,1120,26-10-2024,Cash
POS86607,1126,27-08-2025,Alipay
POS86608,1084,19-05-2024,Cash
POS86609,2121,03-12-2024,Alipay
POS86610,1419,21-04-2025,Cash
POS86611,1903,22-10-2024,Alipay
