OrderID,Customer_ID,Payment,Quantity,Category,Created_At
TB87883,C8858,722,5,Toys,2024/12/01
TB87884,C4838,975,1,Food,2024/12/01
TB87885,C2081,1479,1,Clothing,2024/04/14
TB87886,C1403,1674,5,Electronics,2025/12/30
TB87887,C8029,305,1,Food,2025/06/20
TB87888,C5857,1135,1,Home,2025/02/14
TB87889,C8235,779,3,Food,2024/03/07
TB87890,C6065,1851,4,Books,2024/05/09
TB87891,C6679,1580,3,Electronics,2025/06/23
TB87892,C1052,1189,3,Clothing,2024/05/01
TB87893,C3542,1374,5,Food,2025/02/21
TB87894,C7910,283,4,Home,2025/04/05
TB87895,C8474,1618,5,Books,2025/01/29
TB87896,C3883,182,5,Books,2024/09/08
TB87897,C8268,939,5,Food,2024/12/04
TB87898,C4881,1100,5,Clothing,2024/01/01
TB87899,C8032,1136,1,Clothing,2024/11/29
TB87900,C7581,1119,5,Books,2025/12/31
TB87901,C3290,1525,1,Food,2024/05/20
TB87902,C3664,1666,2,Books,2024/03/29
TB87903,C5319,631,5,Home,2024/11/11
TB87904,C9945,1786,5,Clothing,2025/12/03
TB87905,C3847,1298,1,Books,2025/06/11
TB87906,C2805,1382,2,Books,2024/11/29
TB87907,C1608,751,3,Clothing,2024/02/23
TB87908,C3385,1218,2,Home,2024/10/03
TB87909,C5500,1188,3,Toys,2024/08/17
TB87910,C3199,362,4,Toys,2024/03/25
TB87911,C6367,1955,5,Toys,2025/07/04
TB87912,C1609,1199,5,Home,2024/04/08
TB87913,C7286,142,1,Toys,2024/08/08
TB87914,C5846,1777,4,Food,2024/04/07
TB87915,C8624,1064,3,Clothing,2025/04/29
TB87916,C8259,51,1,Electronics,2025/02/07
TB87917,C3606,719,2,Home,2025/06/14
TB87918,C4607,226,5,Food,2025/11/09
TB87919,C9906,896,5,Toys,2025/09/03
TB87920,C4153,1872,5,Electronics,2024/12/31
TB87921,C2960,283,5,Electronics,2025/08/20
TB87922,C3785,911,2,Toys,2025/07/20
TB87923,C8157,1698,5,Clothing,2024/07/08
TB87924,C1353,693,2,Toys,2024/02/21
TB87925,C4594,1768,2,Clothing,2024/12/24
TB87926,C6726,601,3,Home,2024/06/20
TB87927,C1666,1540,3,Home,2024/10/07
TB87928,C3870,1366,2,Toys,2025/02/16
TB87929,C6216,232,3,Books,2024/10/16
TB87930,C6588,580,5,Home,2024/08/15
TB87931,C2228,862,2,Food,2024/03/02
TB87932,C9703,622,5,Toys,2025/07/13
TB87933,C7371,1841,1,Electronics,2025/03/18
TB87934,C1151,396,2,Home,2025/01/15
TB87935,C7800,1604,1,Home,2025/10/27
TB87936,C3130,1540,1,Home,2025/11/28
TB87937,C4316,527,4,Books,2025/12/13
TB87938,C4280,1110,4,Home,2024/02/25
TB87939,C9106,672,3,Books,2024/04/30
TB87940,C2556,441,5,Clothing,2025/03/29
TB87941,C7099,1443,2,Clothing,2024/11/25
TB87942,C1468,763,1,Home,2024/01/12
TB87943,C3271,1593,3,Books,2025/11/24
TB87944,C7973,1344,2,Toys,2024/07/03
TB87945,C7565,330,4,Books,2025/08/16
TB87946,C5154,597,3,Food,2024/02/21
TB87947,C3303,1899,2,Toys,2025/04/06
TB87948,C8440,419,3,Home,2024/06/06
TB87949,C9667,1008,2,Food,2024/04/02
TB87950,C9488,375,3,Electronics,2024/12/24
TB87951,C4307,1334,1,Food,2025/10/09
TB87952,C7642,1159,4,Toys,2025/02/07
TB87953,C4274,247,4,Books,2024/04/30
TB87954,C9339,983,5,Clothing,2025/02/21
TB87955,C6263,1401,3,Food,2024/11/10
TB87956,C8231,214,4,Toys,2024/07/03
TB87957,C2228,1495,4,Toys,2024/01/21
TB87958,C6540,852,4,Clothing,2024/08/02
TB87959,C2892,1165,3,Clothing,2024/01/28
TB87960,C5663,237,5,Books,2024/01/12
TB87961,C8087,236,1,Toys,2024/08/07
TB87962,C6411,1658,4,Toys,2024/06/30
TB87963,C5692,965,3,Toys,2024/05/08
TB87964,C6775,192,1,Home,2025/03/31
TB87965,C6264,790,3,Food,2025/11/20
TB87966,C8749,232,2,Clothing,2024/05/06
TB87967,C5684,303,4,Clothing,2025/11/19
TB87968,C9032,460,2,Home,2024/02/22
TB87969,C1589,1892,2,Toys,2024/10/01
TB87970,C3897,1883,1,Clothing,2025/06/24
TB87971,C7063,1985,1,Toys,2025/07/02
TB87972,C6874,1472,5,Electronics,2025/04/26
TB87973,C1920,280,3,Food,2024/05/13
TB87974,C4282,382,5,Clothing,2025/11/24
TB87975,C2921,1260,5,Electronics,2025/05/05
TB87976,C2912,978,2,Food,2025/06/09
TB87977,C2887,484,4,Toys,2024/05/16
TB87978,C3353,612,3,Home,2024/07/26
TB87979,C2754,1024,5,Toys,2025/03/10
TB87980,C8793,1813,3,Electronics,2024/09/20
TB87981,C7706,1898,2,Home,2024/04/29
TB87982,C6478,1070,4,Food,2024/03/08
TB87983,C3277,816,5,Food,2024/09/05
TB87984,C4708,930,5,Home,2024/01/01
TB87985,C5378,998,1,Electronics,2025/07/31
TB87986,C2944,1084,1,Electronics,2025/10/30
TB87987,C4546,1990,5,Toys,2025/11/07
TB87988,C8476,1692,3,Toys,2025/11/26
TB87989,C5169,707,3,Electronics,2025/12/17
TB87990,C7598,173,1,Electronics,2024/03/08
TB87991,C3136,1427,1,Electronics,2024/12/01
TB87992,C4253,1793,3,Home,2025/05/22
TB87993,C6858,726,5,Electronics,2025/08/27
TB87994,C9754,1119,4,Electronics,2025/12/20
TB87995,C1003,1120,2,Clothing,2025/07/05
TB87996,C6674,758,2,Electronics,2025/05/24
TB87997,C2093,1263,1,Food,2024/08/25
TB87998,C2940,485,4,Toys,2024/07/17
TB87999,C2213,924,3,Food,2024/11/11
TB88000,C9012,1742,1,Home,2025/09/21
TB88001,C9679,1762,1,Clothing,2024/12/03
TB88002,C3778,1562,3,Toys,2025/09/07
TB88003,C8350,1583,5,Home,2025/11/05
TB88004,C9054,1775,3,Toys,2024/05/09
TB88005,C7540,574,2,Clothing,2024/11/26
TB88006,C7074,1626,3,Home,2025/02/02
TB88007,C2209,848,3,Electronics,2024/02/06
TB88008,C3312,548,1,Books,2025/04/29
TB88009,C8568,1463,4,Electronics,2025/07/30
TB88010,C9446,1524,3,Books,2025/03/30
TB88011,C9191,1344,5,Toys,2025/08/25
TB88012,C3577,833,2,Food,2024/12/22
TB88013,C6617,967,3,Food,2024/01/23
TB88014,C1535,110,3,Food,2024/02/28
TB88015,C8899,619,4,Food,2024/12/29
TB88016,C7305,1676,5,Food,2024/06/19
TB88017,C5554,1314,5,Electronics,2024/07/13
TB88018,C2757,979,5,Food,2025/11/09
TB88019,C8522,366,2,Food,2025/01/30
TB88020,C9423,415,4,Food,2024/04/29
TB88021,C6226,563,1,Electronics,2025/09/30
TB88022,C6392,267,2,Food,2024/04/12
TB88023,C2408,711,2,Books,2024/12/14
TB88024,C6814,447,3,Books,2024/11/02
TB88025,C8901,757,1,Books,2024/10/31
TB88026,C6511,987,1,Books,2024/10/24
TB88027,C9826,265,5,Toys,2025/11/04
TB88028,C1053,711,1,Food,2025/07/27
TB88029,C4916,1675,1,Electronics,2025/05/08
TB88030,C3321,469,5,Home,2024/06/03
TB88031,C9815,853,2,Food,2024/05/15
TB88032,C9374,191,5,Home,2024/05/13
TB88033,C9401,997,1,Toys,2024/01/11
TB88034,C9062,1327,1,Toys,2025/08/13
TB88035,C8713,945,2,Toys,2024/09/22
TB88036,C1272,1692,5,Home,2025/08/24
TB88037,C3855,773,4,Books,2025/09/01
TB88038,C2862,1252,1,Food,2025/04/25
TB88039,C3946,463,3,Food,2025/01/19
TB88040,C6071,219,1,Food,2025/12/23
TB88041,C5973,234,2,Food,2025/07/14
TB88042,C6206,1107,2,Food,2025/05/06
TB88043,C1971,1142,3,Food,2025/07/18
TB88044,C7389,126,2,Toys,2024/04/24
TB88045,C9242,527,4,Clothing,2024/12/29
TB88046,C1363,620,5,Food,2025/06/24
TB88047,C6236,610,4,Home,2025/09/19
TB88048,C1704,567,4,Toys,2025/04/01
TB88049,C6427,112,3,Food,2024/12/03
TB88050,C4819,1853,4,Toys,2024/09/07
TB88051,C6719,1543,5,Food,2025/07/07
TB88052,C8531,938,3,Books,2024/01/15
TB88053,C6513,425,1,Books,2024/03/14
TB88054,C9337,1196,5,Toys,2024/07/27
TB88055,C7998,728,3,Books,2024/11/12
TB88056,C3948,92,3,Toys,2025/10/05
TB88057,C3170,1990,3,Food,2024/01/12
TB88058,C9002,926,1,Toys,2024/10/01
TB88059,C8516,1516,5,Toys,2025/04/13
TB88060,C6120,1251,4,Clothing,2024/05/14
TB88061,C9590,1172,4,Clothing,2025/05/19
TB88062,C5413,868,5,Food,2025/10/13
TB88063,C5870,1805,2,Home,2024/06/21
TB88064,C5163,1592,2,Toys,2024/04/15
TB88065,C6238,1447,2,Clothing,2024/04/23
TB88066,C8882,1582,5,Food,2024/04/12
TB88067,C2529,449,1,Clothing,2024/08/05
TB88068,C8761,728,5,Books,2025/12/31
TB88069,C6579,1869,3,Home,2025/06/08
TB88070,C4485,1090,4,Food,2024/07/15
TB88071,C7216,847,1,Books,2025/10/25
TB88072,C4357,125,1,Electronics,2025/10/15
TB88073,C7552,391,5,Food,2025/10/20
TB88074,C6721,806,4,Food,2024/10/24
TB88075,C7507,769,2,Home,2025/09/10
TB88076,C3849,1833,4,Electronics,2024/11/26
TB88077,C3756,473,1,Home,2025/03/02
TB88078,C8741,85,4,Home,2024/12/26
TB88079,C1452,1198,3,Toys,2025/05/22
TB88080,C3890,949,3,Clothing,2024/10/13
TB88081,C4005,140,5,Food,2024/02/10
TB88082,C6979,536,3,Clothing,2024/11/26
TB88083,C7009,238,2,Books,2024/05/01
TB88084,C8095,844,4,Food,2025/01/09
TB88085,C4097,719,1,Home,2024/11/23
TB88086,C3456,209,4,Food,2025/12/15
TB88087,C6240,849,3,Books,2025/02/24
TB88088,C4075,627,3,Toys,2025/05/06
TB88089,C4400,1820,3,Clothing,2024/09/24
TB88090,C4530,1472,1,Electronics,2025/08/08
TB88091,C1553,1827,4,Books,2024/10/09
TB88092,C9206,1466,3,Books,2025/03/12
TB88093,C8064,727,1,Home,2024/07/18
TB88094,C5310,319,4,Electronics,2024/11/18
TB88095,C3933,1284,5,Home,2024/03/24
TB88096,C6338,1759,3,Food,2024/05/25
TB88097,C6750,1263,4,Books,2025/03/09
TB88098,C6270,1331,1,Clothing,2024/03/30
TB88099,C8896,1375,3,Food,2025/11/01
TB88100,C6319,345,1,Books,2024/01/15
TB88101,C5068,1377,2,Books,2024/08/06
TB88102,C5099,776,1,Food,2025/12/16
TB88103,C6698,1012,5,Books,2025/04/20
TB88104,C3693,397,3,Books,2024/09/14
TB88105,C5501,1990,4,Home,2024/09/29
TB88106,C7761,301,3,Clothing,2025/06/02
TB88107,C4939,1836,2,Toys,2025/12/24
TB88108,C5815,374,2,Home,2024/09/12
TB88109,C4650,989,5,Toys,2025/09/03
TB88110,C7311,1478,4,Food,2024/06/25
TB88111,C1095,913,3,Home,2025/09/28
TB88112,C9456,308,1,Home,2025/09/12
TB88113,C5091,1148,4,Clothing,2024/12/07
TB88114,C1293,1834,2,Food,2025/04/25
TB88115,C4177,1099,3,Clothing,2025/04/15
TB88116,C4129,821,2,Electronics,2024/09/14
TB88117,C9304,796,5,Clothing,2024/04/02
TB88118,C2328,1355,5,Electronics,2025/07/04
TB88119,C8823,1750,5,Home,2024/09/04
TB88120,C5395,1580,4,Clothing,2025/06/07
TB88121,C5391,380,3,Food,2025/04/06
TB88122,C2567,822,2,Books,2025/01/22
TB88123,C9160,1581,2,Books,2025/11/20
TB88124,C2181,1011,4,Food,2025/09/10
TB88125,C3252,55,4,Food,2025/12/10
TB88126,C8077,160,3,Electronics,2024/09/20
TB88127,C2422,537,3,Electronics,2024/04/14
TB88128,C4959,1084,4,Electronics,2024/08/09
TB88129,C2894,979,5,Home,2024/05/21
TB88130,C7576,1260,2,Clothing,2024/10/08
TB88131,C5127,1887,4,Toys,2025/09/05
TB88132,C8317,547,3,Clothing,2024/07/07
TB88133,C9785,1391,5,Clothing,2024/10/21
TB88134,C9724,249,1,Home,2024/01/17
TB88135,C6553,1207,3,Toys,2025/02/24
TB88136,C1077,789,2,Home,2025/05/29
TB88137,C1811,1604,4,Home,2024/12/09
TB88138,C3787,359,3,Books,2024/04/30
TB88139,C7922,974,1,Home,2025/10/11
TB88140,C9139,896,4,Home,2024/01/10
TB88141,C2143,472,4,Toys,2024/09/01
TB88142,C2470,122,2,Clothing,2025/04/25
TB88143,C6201,448,3,Home,2025/06/18
TB88144,C4376,1656,1,Food,2024/03/30
TB88145,C9509,193,5,Food,2024/12/12
TB88146,C7672,1038,1,Clothing,2025/10/02
TB88147,C4776,837,4,Food,2024/02/12
TB88148,C2889,1214,4,Clothing,2024/07/18
TB88149,C8573,1271,5,Home,2025/06/07
TB88150,C6785,1352,3,Clothing,2025/05/07
TB88151,C9198,1992,1,Clothing,2024/05/23
TB88152,C3988,1329,5,Food,2025/07/21
TB88153,C9861,1893,3,Clothing,2025/05/04
TB88154,C5653,303,5,Toys,2024/10/23
TB88155,C5720,220,1,Toys,2024/12/04
TB88156,C4095,1353,1,Toys,2025/08/27
TB88157,C2575,1863,4,Home,2025/07/21
TB88158,C6409,555,4,Food,2024/03/07
TB88159,C4113,1719,3,Toys,2025/01/05
TB88160,C4309,558,2,Toys,2025/04/04
TB88161,C8234,115,2,Electronics,2024/11/19
TB88162,C9833,1054,5,Electronics,2025/09/01
TB88163,C8383,1659,5,Electronics,2025/06/12
TB88164,C1986,1847,3,Electronics,2024/09/30
TB88165,C5143,195,5,Clothing,2025/10/16
TB88166,C9422,1050,2,Food,2025/04/08
TB88167,C3412,1367,1,Clothing,2025/10/15
TB88168,C2302,846,2,Toys,2025/11/23
TB88169,C4691,1937,3,Home,2025/09/01
TB88170,C2454,959,5,Books,2025/12/12
TB88171,C7943,1267,2,Toys,2025/06/23
TB88172,C3770,1276,1,Books,2025/09/15
TB88173,C6621,408,4,Food,2025/11/23
TB88174,C7626,1288,4,Clothing,2025/01/27
TB88175,C1535,1432,3,Electronics,2024/09/24
TB88176,C9390,1684,2,Clothing,2025/05/24
TB88177,C3082,63,4,Clothing,2025/01/18
TB88178,C1208,118,5,Clothing,2025/12/13
TB88179,C9977,1992,1,Electronics,2025/04/10
TB88180,C4326,815,5,Books,2024/04/29
TB88181,C8753,1565,5,Electronics,2024/03/03
TB88182,C4880,237,5,Clothing,2025/12/04
TB88183,C9403,1264,2,Clothing,2025/11/10
TB88184,C9766,1497,2,Toys,2024/10/30
TB88185,C9065,1442,5,Food,2025/11/05
TB88186,C1704,654,1,Toys,2024/04/03
TB88187,C4021,1853,2,Clothing,2024/08/12
TB88188,C8773,1608,4,Home,2025/03/31
TB88189,C2739,492,1,Clothing,2024/01/24
TB88190,C2177,1441,5,Toys,2025/02/02
TB88191,C7892,1654,2,Books,2025/06/29
TB88192,C3756,1818,2,Electronics,2024/12/14
TB88193,C7343,174,4,Home,2025/10/03
TB88194,C6884,559,1,Food,2024/11/06
TB88195,C1777,1900,2,Clothing,2024/10/05
TB88196,C2098,765,4,Food,2025/02/17
TB88197,C2773,136,1,Clothing,2025/07/04
TB88198,C8971,1219,4,Clothing,2025/10/01
TB88199,C4432,1222,4,Toys,2025/08/07
TB88200,C2176,1034,2,Toys,2025/01/27
TB88201,C8960,1840,4,Toys,2024/08/12
TB88202,C1445,158,3,Home,2024/06/16
TB88203,C1304,1517,5,Clothing,2024/06/26
TB88204,C4964,1899,2,Toys,2025/09/13
TB88205,C2143,1646,2,Food,2024/12/27
TB88206,C8793,590,3,Electronics,2025/01/11
TB88207,C1391,388,2,Books,2025/01/09
TB88208,C7712,1569,5,Electronics,2024/11/29
TB88209,C7366,248,3,Food,2025/07/20
TB88210,C2014,1792,4,Home,2025/08/18
TB88211,C8258,195,1,Home,2025/09/09
TB88212,C8851,752,1,Clothing,2024/06/09
TB88213,C7889,1715,4,Books,2024/01/25
TB88214,C5431,125,1,Electronics,2024/07/01
TB88215,C8381,818,2,Clothing,2024/04/06
TB88216,C7713,1481,2,Electronics,2025/12/08
TB88217,C1842,1628,5,Electronics,2025/12/02
TB88218,C2463,181,5,Food,2024/06/04
TB88219,C4353,1967,5,Electronics,2024/12/25
TB88220,C5342,369,2,Home,2024/03/24
TB88221,C9307,873,3,Home,2024/10/27
TB88222,C2471,405,1,Electronics,2024/05/21
TB88223,C4974,1140,3,Books,2024/05/21
TB88224,C3767,1094,2,Books,2025/05/31
TB88225,C4059,1582,3,Books,2025/02/12
TB88226,C2585,1520,2,Clothing,2025/02/10
TB88227,C4547,857,2,Electronics,2024/06/26
TB88228,C4449,1708,4,Toys,2025/05/11
TB88229,C7210,711,2,Food,2025/10/07
TB88230,C9704,1105,4,Books,2025/09/13
TB88231,C7314,1247,2,Electronics,2024/01/14
TB88232,C4101,281,3,Electronics,2024/02/13
TB88233,C7238,1957,3,Toys,2025/10/27
TB88234,C8016,937,3,Books,2025/04/26
TB88235,C6321,1250,1,Food,2025/02/26
TB88236,C7924,496,5,Home,2025/10/04
TB88237,C7039,1733,5,Clothing,2024/06/28
TB88238,C5165,788,4,Food,2025/05/23
TB88239,C2636,1872,3,Clothing,2025/03/29
TB88240,C5381,219,4,Clothing,2024/02/23
TB88241,C4205,152,5,Electronics,2024/05/20
TB88242,C4012,533,5,Electronics,2024/04/02
TB88243,C7069,168,1,Home,2024/06/30
TB88244,C7659,448,1,Clothing,2024/12/25
TB88245,C4040,703,1,Clothing,2025/09/23
TB88246,C2112,811,2,Books,2025/03/07
TB88247,C4060,905,5,Clothing,2024/09/28
TB88248,C4729,1513,3,Electronics,2024/10/21
TB88249,C5445,606,2,Electronics,2024/11/12
TB88250,C4493,788,3,Clothing,2025/01/17
TB88251,C9558,115,4,Books,2025/02/24
TB88252,C9697,342,5,Books,2025/12/12
TB88253,C2757,454,2,Books,2025/12/15
TB88254,C7244,1218,2,Home,2025/03/03
TB88255,C9814,1215,3,Books,2025/12/29
TB88256,C2568,921,2,Electronics,2025/01/16
TB88257,C5356,1530,2,Clothing,2025/12/20
TB88258,C3158,1779,3,Toys,2024/07/28
TB88259,C4086,1985,4,Toys,2025/05/28
TB88260,C4492,305,2,Clothing,2025/05/07
TB88261,C7710,347,2,Home,2024/12/06
TB88262,C4539,1315,5,Books,2025/03/05
TB88263,C4019,62,2,Books,2024/03/28
TB88264,C9196,1092,2,Clothing,2025/01/02
TB88265,C2103,325,1,Books,2024/06/07
TB88266,C3334,64,2,Books,2024/12/14
TB88267,C7400,1652,1,Clothing,2024/10/16
TB88268,C4187,1273,4,Clothing,2025/03/03
TB88269,C4248,1588,1,Electronics,2025/08/09
TB88270,C7350,1479,1,Clothing,2025/07/08
TB88271,C2151,670,2,Food,2024/10/15
TB88272,C8882,326,2,Food,2024/02/29
TB88273,C9823,1589,3,Food,2024/10/03
TB88274,C2220,1728,2,Electronics,2025/07/03
TB88275,C1842,772,3,Clothing,2025/11/16
TB88276,C3713,1321,1,Electronics,2025/12/12
TB88277,C2338,1620,5,Food,2025/08/27
TB88278,C7328,1584,2,Clothing,2025/06/09
TB88279,C3189,1700,2,Electronics,2025/04/14
TB88280,C2884,380,4,Toys,2025/06/06
TB88281,C7576,1172,3,Food,2025/03/26
TB88282,C5868,356,1,Books,2024/05/27
TB88283,C8903,1227,4,Food,2024/01/11
TB88284,C3053,1994,5,Books,2025/09/18
TB88285,C8384,1548,5,Clothing,2025/08/07
TB88286,C1431,785,2,Home,2025/07/17
TB88287,C1001,1329,4,Home,2024/12/13
TB88288,C9806,1620,5,Food,2024/01/29
TB88289,C8128,977,4,Clothing,2024/06/01
TB88290,C8005,1250,2,Books,2025/10/16
TB88291,C7867,1951,5,Food,2024/07/23
TB88292,C9220,228,2,Clothing,2024/05/08
TB88293,C6584,751,1,Books,2025/02/07
TB88294,C8747,66,5,Clothing,2024/10/01
TB88295,C3446,97,3,Books,2024/07/19
TB88296,C9609,656,5,Clothing,2025/03/21
TB88297,C2156,1215,3,Toys,2024/02/02
TB88298,C9682,1204,5,Clothing,2024/11/25
TB88299,C8336,1938,2,Toys,2025/12/04
TB88300,C6792,1670,2,Food,2024/05/22
TB88301,C4216,251,1,Toys,2025/11/28
TB88302,C4025,892,5,Home,2024/03/15
TB88303,C1144,617,5,Books,2024/08/15
TB88304,C7295,1668,5,Clothing,2024/11/23
TB88305,C5478,676,1,Clothing,2025/04/08
TB88306,C8051,1324,4,Books,2025/09/23
TB88307,C9018,520,4,Clothing,2025/03/21
TB88308,C2739,711,5,Electronics,2024/05/02
TB88309,C7628,1693,4,Clothing,2024/07/10
TB88310,C9335,99,2,Electronics,2025/11/18
TB88311,C7508,984,1,Home,2024/09/14
TB88312,C5409,966,5,Electronics,2025/06/21
TB88313,C7767,1456,2,Books,2024/05/17
TB88314,C7023,1788,3,Food,2025/08/30
TB88315,C3522,323,4,Clothing,2025/09/08
TB88316,C9944,926,3,Food,2025/09/29
TB88317,C9082,1586,4,Toys,2024/11/03
TB88318,C5641,1928,4,Books,2024/09/05
TB88319,C7512,1810,3,Books,2024/06/01
TB88320,C4413,1627,1,Books,2025/05/25
TB88321,C5980,752,3,Food,2025/09/24
TB88322,C6855,1653,2,Books,2025/07/13
TB88323,C8174,1838,3,Home,2024/04/30
TB88324,C9616,729,4,Food,2025/03/15
TB88325,C6335,268,3,Clothing,2024/12/16
TB88326,C8438,862,1,Home,2025/06/23
TB88327,C7350,1236,2,Toys,2025/02/09
TB88328,C1260,1562,5,Home,2025/06/18
TB88329,C3606,1094,1,Electronics,2025/04/23
TB88330,C1402,1625,3,Home,2024/01/27
TB88331,C8497,1173,4,Food,2025/01/21
TB88332,C3391,1211,3,Clothing,2025/06/26
TB88333,C2307,160,5,Home,2024/03/01
TB88334,C2711,1713,4,Food,2025/10/28
TB88335,C8558,275,2,Electronics,2025/11/23
TB88336,C5439,667,5,Home,2025/09/12
TB88337,C3374,87,1,Toys,2025/07/10
TB88338,C2827,503,4,Clothing,2024/06/09
TB88339,C7583,1908,5,Clothing,2025/07/12
TB88340,C4244,709,3,Clothing,2025/11/20
TB88341,C6302,1505,3,Clothing,2024/02/07
TB88342,C8800,525,2,Food,2024/01/27
TB88343,C6200,66,1,Food,2024/03/16
TB88344,C5512,333,4,Electronics,2024/09/11
TB88345,C3009,1719,4,Electronics,2025/04/07
TB88346,C4614,153,4,Books,2025/11/04
TB88347,C8240,488,2,Electronics,2025/09/22
TB88348,C6288,1910,5,Home,2024/07/04
TB88349,C7535,1490,2,Books,2025/01/06
TB88350,C6094,764,2,Home,2024/10/24
TB88351,C8668,174,3,Clothing,2024/02/11
TB88352,C8603,1879,5,Books,2024/07/15
TB88353,C8714,992,1,Books,2025/02/23
TB88354,C1382,1566,3,Home,2024/11/08
TB88355,C8386,1417,1,Toys,2025/09/24
TB88356,C7678,1144,5,Electronics,2025/09/13
TB88357,C1685,213,3,Books,2025/12/25
TB88358,C3767,779,5,Toys,2025/10/20
TB88359,C4114,1597,3,Electronics,2025/04/30
TB88360,C7816,1358,1,Books,2025/12/02
TB88361,C4866,1943,2,Books,2025/05/02
TB88362,C2984,55,4,Books,2024/02/13
TB88363,C3058,1371,3,Food,2024/04/30
TB88364,C9655,241,5,Home,2024/01/20
TB88365,C1827,1845,1,Toys,2025/12/14
TB88366,C9882,1763,3,Books,2025/05/09
TB88367,C6272,1874,4,Home,2025/09/27
TB88368,C2169,539,2,Food,2025/11/20
TB88369,C8529,1171,4,Books,2025/07/25
TB88370,C9143,1921,1,Books,2024/10/26
TB88371,C6323,824,4,Home,2024/06/06
TB88372,C3133,1544,2,Clothing,2024/06/21
TB88373,C3609,307,2,Books,2024/05/06
TB88374,C1060,991,1,Toys,2024/12/21
TB88375,C1033,938,3,Food,2025/10/22
TB88376,C2856,951,3,Books,2025/09/06
TB88377,C9598,857,2,Clothing,2024/10/12
TB88378,C1859,1064,3,Food,2025/08/10
TB88379,C6223,973,5,Home,2025/10/05
TB88380,C6123,1916,1,Toys,2024/07/24
TB88381,C3181,545,4,Clothing,2024/07/03
TB88382,C2674,571,1,Electronics,2024/02/22
TB88383,C7688,1422,4,Food,2025/09/26
TB88384,C2259,537,3,Books,2024/10/13
TB88385,C2478,637,4,Clothing,2025/10/23
TB88386,C6115,565,2,Home,2024/01/13
TB88387,C4884,1513,3,Food,2024/12/25
TB88388,C4668,255,1,Food,2025/01/31
TB88389,C6998,57,4,Clothing,2024/05/23
TB88390,C4422,586,3,Food,2024/02/12
TB88391,C1819,1462,4,Clothing,2025/05/26
TB88392,C3497,1650,1,Books,2024/08/15
TB88393,C7440,1946,3,Electronics,2024/01/03
TB88394,C6865,1706,5,Home,2025/10/09
TB88395,C8291,1143,4,Home,2024/01/05
TB88396,C4060,1464,5,Clothing,2025/09/30
TB88397,C4867,1221,1,Food,2024/07/13
TB88398,C1963,1641,5,Home,2024/10/21
TB88399,C3864,1468,1,Toys,2024/08/19
TB88400,C7601,1136,4,Toys,2025/05/31
TB88401,C7953,671,4,Books,2024/11/13
TB88402,C5274,116,2,Books,2024/10/11
TB88403,C4962,347,3,Clothing,2024/01/29
TB88404,C9944,768,4,Electronics,2025/03/28
TB88405,C3816,1873,4,Food,2024/01/22
TB88406,C6542,1319,5,Electronics,2024/01/10
TB88407,C5236,1911,5,Books,2025/06/19
TB88408,C1723,1332,4,Toys,2024/03/06
TB88409,C4811,281,5,Books,2025/04/22
TB88410,C7707,90,2,Food,2024/09/24
TB88411,C5627,91,5,Food,2025/09/10
TB88412,C1107,533,1,Toys,2025/12/20
TB88413,C4723,178,1,Food,2025/03/10
TB88414,C3087,826,5,Clothing,2025/11/06
TB88415,C1190,976,3,Electronics,2024/12/09
TB88416,C8136,1115,3,Toys,2025/09/18
TB88417,C8807,1816,1,Electronics,2025/03/22
TB88418,C3118,1783,5,Home,2024/11/09
TB88419,C1079,888,3,Books,2024/12/17
TB88420,C9409,1681,3,Clothing,2024/05/28
TB88421,C6945,179,5,Home,2025/05/15
TB88422,C1314,929,1,Toys,2025/03/25
TB88423,C1794,1590,3,Electronics,2026/01/01
TB88424,C1869,580,3,Toys,2024/06/18
TB88425,C9712,505,3,Electronics,2024/11/30
TB88426,C8226,1249,5,Electronics,2024/05/05
TB88427,C7001,1349,2,Electronics,2024/04/07
TB88428,C6907,1324,5,Food,2025/04/11
TB88429,C6646,1036,4,Home,2024/08/06
TB88430,C6158,770,1,Home,2025/07/09
TB88431,C5744,1008,4,Toys,2025/03/10
TB88432,C3581,564,1,Toys,2024/10/24
TB88433,C5365,1244,5,Food,2024/02/02
TB88434,C1375,1449,1,Clothing,2025/06/24
TB88435,C8800,1762,2,Electronics,2024/10/07
TB88436,C7694,841,3,Electronics,2025/03/30
TB88437,C7203,341,5,Books,2025/01/12
TB88438,C4627,957,3,Toys,2025/01/25
TB88439,C9204,1761,1,Electronics,2025/08/30
TB88440,C5815,215,3,Clothing,2024/11/26
TB88441,C3671,1027,1,Clothing,2024/05/04
TB88442,C7117,1257,2,Books,2024/04/25
TB88443,C4883,1891,3,Food,2025/01/11
TB88444,C6834,1076,4,Clothing,2025/01/17
TB88445,C6555,1249,2,Toys,2024/03/15
TB88446,C9740,239,2,Electronics,2024/08/05
TB88447,C7389,509,4,Electronics,2024/12/21
TB88448,C3647,1785,4,Books,2024/07/30
TB88449,C2071,1832,4,Electronics,2024/06/01
TB88450,C4848,1905,2,Home,2025/11/07
TB88451,C1245,1797,2,Food,2024/02/28
TB88452,C6482,595,5,Home,2024/12/27
TB88453,C7288,1831,4,Home,2025/10/25
TB88454,C1217,1803,3,Food,2024/11/06
TB88455,C4674,1224,2,Clothing,2024/01/18
TB88456,C7128,863,1,Clothing,2025/11/19
